device_class,device_key,corner_label,temp_c,vctrl_v,status,srf_hz,c_1ghz_f,c_5ghz_f,c_10ghz_f,c_20ghz_f,q_1ghz,q_5ghz,q_10ghz,q_20ghz
diode,dalg,ff,27,0.9,PASS,none,1.46529e-13,1.18798e-14,3.17466e-15,8.14108e-16,1.00391e+00,2.10047e-01,1.08221e-01,5.48899e-02
diode,dpsm,ff,27,0.9,PASS,none,1.94471e-15,2.72236e-16,7.63359e-17,1.97379e-17,1.56532e+00,3.43332e-01,1.75941e-01,8.86777e-02
diode,dplg,ff,27,0.9,PASS,none,1.73839e-13,2.06167e-14,5.51896e-15,1.40531e-15,1.47560e+00,2.98788e-01,1.49974e-01,7.50858e-02
diode,dasm,ff,27,1.2,PASS,none,1.58911e-15,1.90167e-16,6.07015e-17,1.67439e-17,1.10859e+00,3.02579e-01,1.75278e-01,9.30029e-02
diode,dalg,ff,27,1.2,PASS,none,1.46356e-13,1.24273e-14,3.32562e-15,8.52869e-16,1.05765e+00,2.20651e-01,1.13490e-01,5.75193e-02
diode,dpsm,ff,27,1.2,PASS,none,1.90261e-15,2.82544e-16,7.97790e-17,2.06731e-17,1.65215e+00,3.60062e-01,1.84427e-01,9.29518e-02
diode,dplg,ff,27,1.2,PASS,none,1.70117e-13,2.15699e-14,5.81330e-15,1.48303e-15,1.55982e+00,3.15555e-01,1.58373e-01,7.92896e-02
diode,dasm,ff,27,1.8,PASS,none,1.58172e-15,1.97756e-16,6.29052e-17,1.73289e-17,1.18784e+00,3.16580e-01,1.81955e-01,9.62968e-02
diode,dalg,ff,27,1.8,PASS,none,1.45267e-13,1.33453e-14,3.58207e-15,9.18932e-16,1.14941e+00,2.38758e-01,1.22485e-01,6.20059e-02
diode,dpsm,ff,27,1.8,PASS,none,1.82908e-15,2.99290e-16,8.55420e-17,2.22509e-17,1.80058e+00,3.88510e-01,1.98805e-01,1.00186e-01
diode,dplg,ff,27,1.8,PASS,none,1.63513e-13,2.31311e-14,6.31050e-15,1.61535e-15,1.70377e+00,3.44200e-01,1.72714e-01,8.64666e-02
diode,dasm,ff,27,2.4,PASS,none,1.57347e-15,2.02672e-16,6.43630e-17,1.77194e-17,1.24012e+00,3.25845e-01,1.86402e-01,9.84995e-02
diode,dalg,ff,27,2.4,PASS,none,1.43742e-13,1.41011e-14,3.79677e-15,9.74466e-16,1.22672e+00,2.54012e-01,1.30059e-01,6.57830e-02
diode,dpsm,ff,27,2.4,PASS,none,1.76709e-15,3.12599e-16,9.02980e-17,2.35661e-17,1.92593e+00,4.12429e-01,2.10849e-01,1.06238e-01
diode,dplg,ff,27,2.4,PASS,none,1.57878e-13,2.43817e-14,6.72451e-15,1.72664e-15,1.82539e+00,3.68387e-01,1.84818e-01,9.25229e-02
diode,dasm,ff,27,3.0,PASS,none,1.56891e-15,2.04813e-16,6.50328e-17,1.79047e-17,1.26313e+00,3.29991e-01,1.88470e-01,9.95489e-02
diode,dalg,ff,27,3.0,PASS,none,1.42075e-13,1.47449e-14,3.98243e-15,1.02267e-15,1.29395e+00,2.67276e-01,1.36643e-01,6.90656e-02
diode,dpsm,ff,27,3.0,PASS,none,1.71392e-15,3.23612e-16,9.43732e-17,2.47033e-17,2.03537e+00,4.33264e-01,2.21310e-01,1.11490e-01
diode,dplg,ff,27,3.0,PASS,none,1.53012e-13,2.54226e-14,7.08158e-15,1.82349e-15,1.93164e+00,3.89514e-01,1.95387e-01,9.78102e-02
diode,dasm,ff,27,3.3,PASS,none,1.56895e-15,2.04687e-16,6.50262e-17,1.79086e-17,1.26177e+00,3.29819e-01,1.88469e-01,9.95739e-02
diode,dalg,ff,27,3.3,PASS,none,1.41231e-13,1.50340e-14,4.06670e-15,1.04461e-15,1.32459e+00,2.73321e-01,1.39643e-01,7.05612e-02
diode,dpsm,ff,27,3.3,PASS,none,1.69000e-15,3.28471e-16,9.62166e-17,2.52210e-17,2.08549e+00,4.42796e-01,2.26087e-01,1.13887e-01
diode,dplg,ff,27,3.3,PASS,none,1.50815e-13,2.58835e-14,7.24374e-15,1.86776e-15,1.98034e+00,3.99196e-01,2.00229e-01,1.00232e-01
diode,dasm,ff,125,0.0,PASS,none,1.50975e-15,1.55730e-16,5.09125e-17,1.41463e-17,7.67830e-01,2.42128e-01,1.46002e-01,7.84254e-02
diode,dalg,ff,125,0.0,PASS,none,1.38166e-13,8.78707e-15,2.34422e-15,6.02092e-16,7.11865e-01,1.52390e-01,7.95095e-02,4.05428e-02
diode,dpsm,ff,125,0.0,PASS,none,2.11572e-15,2.07812e-16,5.60395e-17,1.43133e-17,1.09042e+00,2.48523e-01,1.27215e-01,6.40522e-02
diode,dplg,ff,125,0.0,PASS,none,1.86942e-13,1.48870e-14,3.85863e-15,9.73915e-16,1.01377e+00,2.06468e-01,1.03639e-01,5.18823e-02
diode,dasm,ff,125,0.3,PASS,none,1.54631e-15,1.63300e-16,5.31454e-17,1.47572e-17,8.40249e-01,2.55210e-01,1.52680e-01,8.18560e-02
diode,dalg,ff,125,0.3,PASS,none,1.43518e-13,9.95865e-15,2.65514e-15,6.81303e-16,8.20457e-01,1.73837e-01,9.02096e-02,4.58968e-02
diode,dpsm,ff,125,0.3,PASS,none,2.06869e-15,2.34235e-16,6.42073e-17,1.64847e-17,1.26984e+00,2.85782e-01,1.46596e-01,7.38798e-02
diode,dplg,ff,125,0.3,PASS,none,1.84249e-13,1.71570e-14,4.49811e-15,1.13887e-15,1.18865e+00,2.41588e-01,1.21299e-01,6.07312e-02
diode,dasm,ff,125,0.6,PASS,none,1.56972e-15,1.70361e-16,5.51477e-17,1.52900e-17,9.09053e-01,2.67450e-01,1.58653e-01,8.48442e-02
diode,dalg,ff,125,0.6,PASS,none,1.45670e-13,1.08347e-14,2.89029e-15,7.41314e-16,9.03208e-01,1.90172e-01,9.83395e-02,4.99578e-02
diode,dpsm,ff,125,0.6,PASS,none,2.01557e-15,2.52538e-16,7.00099e-17,1.80390e-17,1.40581e+00,3.12889e-01,1.60552e-01,8.09390e-02
diode,dplg,ff,125,0.6,PASS,none,1.80052e-13,1.87921e-14,4.97286e-15,1.26228e-15,1.32076e+00,2.67992e-01,1.34554e-01,6.73700e-02
diode,dasm,ff,125,0.9,PASS,none,1.58056e-15,1.75456e-16,5.66052e-17,1.56789e-17,9.59405e-01,2.76407e-01,1.63019e-01,8.70275e-02
diode,dalg,ff,125,0.9,PASS,none,1.46435e-13,1.15448e-14,3.08306e-15,7.90635e-16,9.71383e-01,2.03628e-01,1.05031e-01,5.32987e-02
diode,dpsm,ff,125,0.9,PASS,none,1.96525e-15,2.66726e-16,7.46184e-17,1.92820e-17,1.51761e+00,3.34796e-01,1.71763e-01,8.66010e-02
diode,dplg,ff,125,0.9,PASS,none,1.75788e-13,2.00828e-14,5.35783e-15,1.36304e-15,1.42923e+00,2.89628e-01,1.45405e-01,7.28035e-02
diode,dasm,ff,125,1.2,PASS,none,1.58543e-15,1.79088e-16,5.76580e-17,1.59614e-17,9.95682e-01,2.82874e-01,1.66187e-01,8.86161e-02
diode,dalg,ff,125,1.2,PASS,none,1.46493e-13,1.21460e-14,3.24794e-15,8.32926e-16,1.02995e+00,2.15186e-01,1.10777e-01,5.61662e-02
diode,dpsm,ff,125,1.2,PASS,none,1.91925e-15,2.78357e-16,7.84841e-17,2.03313e-17,1.61367e+00,3.53438e-01,1.81261e-01,9.13929e-02
diode,dplg,ff,125,1.2,PASS,none,1.71771e-13,2.11529e-14,5.68494e-15,1.44920e-15,1.52235e+00,3.08183e-01,1.54706e-01,7.74596e-02
diode,dasm,ff,125,1.8,PASS,none,1.58793e-15,1.82829e-16,5.87861e-17,1.62714e-17,1.03338e+00,2.89670e-01,1.69610e-01,9.03638e-02
diode,dalg,ff,125,1.8,PASS,none,1.45598e-13,1.31332e-14,3.52252e-15,9.03584e-16,1.12802e+00,2.34538e-01,1.20392e-01,6.09630e-02
diode,dpsm,ff,125,1.8,PASS,none,1.83955e-15,2.96795e-16,8.48068e-17,2.20620e-17,1.77489e+00,3.84476e-01,1.97003e-01,9.93239e-02
diode,dplg,ff,125,1.8,PASS,none,1.64656e-13,2.28676e-14,6.22662e-15,1.59309e-15,1.67858e+00,3.39287e-01,1.70286e-01,8.52579e-02
diode,dasm,ff,125,2.4,PASS,none,1.58709e-15,1.82447e-16,5.87697e-17,1.62842e-17,1.02947e+00,2.89159e-01,1.69613e-01,9.04446e-02
diode,dalg,ff,125,2.4,PASS,none,1.44131e-13,1.39295e-14,3.74784e-15,9.61813e-16,1.20902e+00,2.50522e-01,1.28330e-01,6.49220e-02
diode,dpsm,ff,125,2.4,PASS,none,1.77311e-15,3.11142e-16,8.99245e-17,2.34777e-17,1.90892e+00,4.10123e-01,2.09951e-01,1.05838e-01
diode,dplg,ff,125,2.4,PASS,none,1.58634e-13,2.42151e-14,6.67009e-15,1.71213e-15,1.80850e+00,3.65133e-01,1.83225e-01,9.17327e-02
diode,dasm,ff,125,3.0,PASS,none,1.58249e-15,1.78220e-16,5.76971e-17,1.60246e-17,9.86855e-01,2.81857e-01,1.66461e-01,8.89975e-02
diode,dalg,ff,125,3.0,PASS,none,1.42487e-13,1.45958e-14,3.93932e-15,1.01149e-15,1.27826e+00,2.64183e-01,1.35112e-01,6.83039e-02
diode,dpsm,ff,125,3.0,PASS,none,1.71667e-15,3.22853e-16,9.42570e-17,2.46877e-17,2.02481e+00,4.32226e-01,2.21070e-01,1.11426e-01
diode,dplg,ff,125,3.0,PASS,none,1.53476e-13,2.53225e-14,7.04847e-15,1.81467e-15,1.92089e+00,3.87485e-01,1.94409e-01,9.73288e-02
diode,dasm,ff,125,3.3,PASS,none,1.57673e-15,1.74749e-16,5.67949e-17,1.58009e-17,9.52202e-01,2.75859e-01,1.63798e-01,8.77487e-02
diode,dalg,ff,125,3.3,PASS,none,1.41654e-13,1.48909e-14,4.02505e-15,1.03379e-15,1.30939e+00,2.70324e-01,1.38160e-01,6.98237e-02
diode,dpsm,ff,125,3.3,PASS,none,1.69143e-15,3.27980e-16,9.62039e-17,2.52351e-17,2.07761e+00,4.42280e-01,2.26118e-01,1.13961e-01
diode,dplg,ff,125,3.3,PASS,none,1.51160e-13,2.58093e-14,7.21929e-15,1.86128e-15,1.97213e+00,3.97672e-01,1.99505e-01,9.98784e-02
